"","Period","Subject","MyPartner","Agent","Theta","Applet","Inv","Disclose","ProbType","ProbBarrel","Outcome","Retain","myRetention","Session","tmt","SPSubj","SPPart","Treatment"
"2343",12,1,17,0,NA,NA,1,NA,0.4,0.4,1,0,0,"2","Strategic","2-12-1","2-12-17",1
"2344",12,2,15,0,NA,NA,1,NA,0.4,0.4,3,0,0,"2","Strategic","2-12-2","2-12-15",1
"2345",12,3,21,0,NA,NA,1,NA,0.8,0.2,1,1,0,"2","Strategic","2-12-3","2-12-21",1
"2346",12,4,12,0,NA,NA,0,NA,0.2,0.3,3,1,0,"2","Strategic","2-12-4","2-12-12",1
"2347",12,5,18,0,NA,NA,1,NA,0.4,0.4,3,0,0,"2","Strategic","2-12-5","2-12-18",1
"2348",12,6,14,0,NA,NA,1,NA,0.8,0.2,1,0,0,"2","Strategic","2-12-6","2-12-14",1
"2349",12,7,19,0,NA,NA,0,NA,0.2,0.3,3,1,0,"2","Strategic","2-12-7","2-12-19",1
"2350",12,8,13,0,NA,NA,1,NA,0.4,0.4,1,0,0,"2","Strategic","2-12-8","2-12-13",1
"2351",12,9,22,0,NA,NA,1,NA,0.4,0.4,1,0,0,"2","Strategic","2-12-9","2-12-22",1
"2352",12,10,20,0,NA,NA,1,NA,0.4,0.4,1,0,0,"2","Strategic","2-12-10","2-12-20",1
"2353",12,11,16,0,NA,NA,1,NA,0.4,0.4,3,1,0,"2","Strategic","2-12-11","2-12-16",1
"2354",12,12,4,1,1,1,NA,1,0,0,NA,NA,1,"2","Strategic","2-12-12","2-12-4",1
"2355",12,13,8,1,1,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-12-13","2-12-8",1
"2356",12,14,6,1,1,0,NA,1,0,0,NA,NA,0,"2","Strategic","2-12-14","2-12-6",1
"2357",12,15,2,1,0,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-12-15","2-12-2",1
"2358",12,16,11,1,0,0,NA,0,0,0,NA,NA,1,"2","Strategic","2-12-16","2-12-11",1
"2359",12,17,1,1,0,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-12-17","2-12-1",1
"2360",12,18,5,1,1,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-12-18","2-12-5",1
"2361",12,19,7,1,1,0,NA,1,0,0,NA,NA,1,"2","Strategic","2-12-19","2-12-7",1
"2362",12,20,10,1,1,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-12-20","2-12-10",1
"2363",12,21,3,1,1,1,NA,1,0,0,NA,NA,1,"2","Strategic","2-12-21","2-12-3",1
"2364",12,22,9,1,0,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-12-22","2-12-9",1
"2365",13,1,17,1,1,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-13-1","2-13-17",1
"2366",13,2,16,1,1,1,NA,1,0,0,NA,NA,1,"2","Strategic","2-13-2","2-13-16",1
"2367",13,3,13,1,1,0,NA,1,0,0,NA,NA,0,"2","Strategic","2-13-3","2-13-13",1
"2368",13,4,18,1,0,0,NA,1,0,0,NA,NA,0,"2","Strategic","2-13-4","2-13-18",1
"2369",13,5,14,1,1,0,NA,0,0,0,NA,NA,1,"2","Strategic","2-13-5","2-13-14",1
"2370",13,6,21,1,0,0,NA,0,0,0,NA,NA,0,"2","Strategic","2-13-6","2-13-21",1
"2371",13,7,19,1,1,1,NA,1,0,0,NA,NA,1,"2","Strategic","2-13-7","2-13-19",1
